Order,PID,MS SubClass,MS Zoning,Lot Frontage,Lot Area,Street,Lot Shape,Land Contour,Utilities,Lot Config,Land Slope,Neighborhood,Condition 1,Condition 2,Bldg Type,House Style,Overall Qual,Overall Cond,Year Built,Year Remod/Add,Roof Style,Roof Matl,Exterior 1st,Exterior 2nd,Mas Vnr Type,Mas Vnr Area,Exter Qual,Exter Cond,Foundation,Bsmt Qual,Bsmt Cond,Bsmt Exposure,BsmtFin Type 1,BsmtFin SF 1,BsmtFin Type 2,BsmtFin SF 2,Bsmt Unf SF,Total Bsmt SF,Heating,Heating QC,Central Air,Electrical,1st Flr SF,2nd Flr SF,Low Qual Fin SF,Gr Liv Area,Bsmt Full Bath,Bsmt Half Bath,Full Bath,Half Bath,Bedroom AbvGr,Kitchen AbvGr,Kitchen Qual,TotRms AbvGrd,Functional,Fireplaces,Fireplace Qu,Garage Type,Garage Yr Blt,Garage Finish,Garage Cars,Garage Area,Garage Qual,Garage Cond,Paved Drive,Wood Deck SF,Open Porch SF,Mo Sold,Yr Sold,Sale Type,Sale Condition,Age,year_since_remod
1565,914465060,3.044522437723423,RL,,13265,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,Mitchel,Norm,Norm,1Fam,1Story,8,5,2002,2002,Hip,CompShg,CemntBd,CmentBd,BrkFace,5.003946305945459,Gd,TA,PConc,Gd,TA,No,GLQ,7.105786129481271,Unf,0.0,5.860786223465865,1568.0,GasA,Ex,Y,SBrkr,7.432483807917119,0.0,0.0,7.432483807917119,1.0,0.0,2,0,3,0.6931471805599453,Gd,7,Typ,2,Gd,Attchd,2002.0,RFn,3.0,857.0,TA,TA,Y,5.017279836814924,4.0943445622221,7,2008,WD ,Normal,6,6
1566,914467050,4.110873864173311,RL,,11050,Pave,Reg,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,Norm,1Fam,2Story,7,5,1996,1997,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,PConc,Gd,TA,Mn,Unf,0.0,Unf,0.0,6.814542897259958,910.0,GasA,Ex,Y,SBrkr,6.814542897259958,6.814542897259958,0.0,7.507141079727608,0.0,0.0,2,1,3,0.6931471805599453,Gd,8,Typ,1,TA,Attchd,1996.0,Unf,3.0,816.0,TA,TA,Y,5.765191102784844,3.4965075614664802,9,2008,WD ,Normal,12,11
1567,914475020,4.394449154672439,RL,4.343805421853684,9880,Pave,Reg,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,Norm,1Fam,SLvl,6,6,1977,1977,Gable,CompShg,Plywood,Plywood,None,0.0,TA,TA,CBlock,TA,TA,Av,ALQ,6.259581464064923,Unf,0.0,6.354370040797351,1096.0,GasA,TA,Y,SBrkr,7.020190708311925,0.0,0.0,7.020190708311925,1.0,0.0,1,0,3,0.6931471805599453,TA,6,Typ,1,Po,Attchd,1977.0,Fin,1.0,358.0,TA,TA,Y,5.318119993844216,0.0,7,2008,WD ,Normal,31,31
1568,914476010,3.044522437723423,RL,4.330733340286331,10125,Pave,Reg,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,Norm,1Fam,1Story,6,6,1977,1977,Gable,CompShg,Plywood,Plywood,None,0.0,TA,TA,CBlock,TA,TA,No,ALQ,6.464588303689961,LwQ,5.634789603169249,5.6240175061873385,1196.0,GasA,TA,Y,SBrkr,7.154615356913663,0.0,0.0,7.154615356913663,0.0,0.6931471805599453,2,0,3,0.6931471805599453,TA,6,Typ,2,Fa,Detchd,1980.0,Unf,2.0,473.0,TA,TA,Y,5.476463551931511,4.430816798843313,2,2008,WD ,Normal,31,31
1569,914476080,4.51085950651685,RL,4.343805421853684,10260,Pave,Reg,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,Norm,Duplex,2Story,5,4,1976,1976,Gable,CompShg,Plywood,Plywood,None,0.0,TA,TA,CBlock,,,,,0.0,,0.0,0.0,0.0,GasA,TA,Y,SBrkr,6.842683282238422,6.842683282238422,0.0,7.5352967024440884,0.0,0.0,2,2,4,1.0986122886681098,TA,8,Typ,0,,Attchd,1976.0,Unf,2.0,484.0,TA,TA,Y,0.0,0.0,11,2008,WD ,Abnorml,32,32
1570,914476450,3.044522437723423,RL,4.31748811353631,9990,Pave,Reg,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,Norm,1Fam,1Story,4,5,1991,1991,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,PConc,Gd,TA,No,ALQ,7.232733136177615,Unf,0.0,5.697093486505405,1680.0,GasA,Gd,Y,SBrkr,7.432483807917119,0.0,0.0,7.432483807917119,1.0,0.0,2,0,3,0.6931471805599453,TA,6,Typ,1,TA,Attchd,1991.0,Unf,2.0,432.0,TA,TA,Y,6.061456918928017,4.795790545596741,7,2008,WD ,Normal,17,17
1571,916125425,5.25227342804663,RL,,164660,Grvl,IR1,HLS,AllPub,Corner,Sev,Timber,Norm,Norm,2fmCon,1.5Fin,5,6,1965,1965,Gable,CompShg,Plywood,Plywood,None,0.0,TA,TA,CBlock,TA,TA,Gd,ALQ,7.1308988302963465,BLQ,4.997212273764115,4.6443908991413725,1499.0,GasA,Ex,Y,SBrkr,7.3901814282264295,5.123963979403259,0.0,7.488293515159428,2.0,0.0,2,0,3,0.6931471805599453,TA,7,Typ,2,Gd,Attchd,1965.0,Fin,2.0,529.0,TA,TA,Y,6.508769136971682,0.0,8,2008,WD ,Normal,43,43
1572,916226030,4.795790545596741,RL,3.7612001156935624,4084,Pave,IR1,Lvl,AllPub,Inside,Gtl,Timber,Norm,Norm,TwnhsE,1Story,7,6,1986,1986,Gable,CompShg,VinylSd,VinylSd,BrkFace,5.831882477283517,Gd,TA,CBlock,Gd,TA,Av,GLQ,6.795705775173514,Unf,0.0,5.953243334287785,1277.0,GasA,Gd,Y,SBrkr,7.31455283232408,0.0,0.0,7.31455283232408,1.0,0.0,2,0,2,0.6931471805599453,Gd,6,Typ,1,TA,Attchd,1986.0,Fin,2.0,512.0,TA,TA,Y,5.484796933490655,0.0,7,2008,WD ,Normal,22,22
1573,916325080,3.044522437723423,RL,,15498,Pave,IR1,Lvl,AllPub,Corner,Gtl,Timber,Norm,Norm,1Fam,1Story,8,6,1976,1976,Hip,WdShake,Stone,HdBoard,None,0.0,Gd,TA,CBlock,Gd,TA,Av,ALQ,7.061334366910438,LwQ,5.993961427306569,0.0,1565.0,GasA,TA,Y,SBrkr,7.972121128921655,0.0,0.0,7.972121128921655,1.0,0.0,2,0,2,0.6931471805599453,Gd,10,Typ,1,Gd,Attchd,1976.0,Fin,2.0,665.0,TA,TA,Y,0.0,4.290459441148391,5,2008,COD,Abnorml,32,32
1574,916380060,3.044522437723423,RL,4.31748811353631,11563,Pave,IR1,HLS,AllPub,Inside,Gtl,Timber,Norm,Norm,1Fam,1Story,8,5,2006,2007,Hip,CompShg,VinylSd,VinylSd,Stone,5.556828061699537,Gd,TA,PConc,Ex,TA,Gd,GLQ,6.9440872082295275,Unf,0.0,6.180016653652572,1518.0,GasA,Ex,Y,SBrkr,7.338238150065589,0.0,0.0,7.338238150065589,1.0,0.0,2,0,3,0.6931471805599453,Gd,8,Typ,0,,Attchd,2007.0,Fin,3.0,788.0,TA,TA,Y,0.0,3.295836866004329,4,2008,WD ,Normal,2,1
1575,916382120,3.044522437723423,RL,4.276666119016055,9520,Pave,IR1,HLS,AllPub,Inside,Gtl,Timber,Norm,Norm,1Fam,1Story,8,5,2007,2008,Gable,CompShg,VinylSd,VinylSd,Stone,5.82600010738045,Gd,TA,PConc,Gd,TA,Gd,GLQ,7.322510433997394,Unf,0.0,4.836281906951478,1638.0,GasA,Ex,Y,SBrkr,7.4067107301776405,0.0,0.0,7.4067107301776405,1.0,0.0,2,0,3,0.6931471805599453,Gd,7,Typ,1,Gd,Attchd,2008.0,RFn,3.0,800.0,TA,TA,Y,5.262690188904886,3.8066624897703196,4,2008,New,Partial,1,0
1576,916384100,4.110873864173311,RL,4.68213122712422,12852,Pave,IR1,HLS,AllPub,Corner,Gtl,Timber,Norm,Norm,1Fam,2Story,8,5,2007,2007,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,Av,GLQ,6.647688373563329,Unf,0.0,5.017279836814924,920.0,GasA,Ex,Y,SBrkr,6.825460036255307,6.7580945044277305,0.0,7.484930283289661,1.0,0.0,2,1,3,0.6931471805599453,Gd,6,Typ,1,Gd,Attchd,2007.0,Fin,2.0,612.0,TA,TA,Y,0.0,5.262690188904886,1,2008,New,Partial,1,1
1577,916386040,4.394449154672439,RL,4.30406509320417,9802,Pave,Reg,Lvl,AllPub,Inside,Gtl,Timber,Norm,Norm,1Fam,SLvl,5,5,2006,2007,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,5.8664680569332965,352.0,GasA,Gd,Y,SBrkr,6.569481420414296,6.594413459749778,0.0,7.274479558773871,0.0,0.0,2,1,3,0.6931471805599453,TA,6,Typ,0,,BuiltIn,2007.0,Fin,2.0,400.0,TA,TA,Y,4.61512051684126,0.0,4,2008,WD ,Normal,2,1
1578,916386080,4.394449154672439,RL,4.30406509320417,9735,Pave,Reg,Lvl,AllPub,Inside,Gtl,Timber,Norm,Norm,1Fam,SLvl,5,5,2006,2007,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,5.953243334287785,384.0,GasA,Gd,Y,,6.626717749249025,6.46302945692067,0.0,7.240649694255466,0.0,0.0,2,1,3,0.6931471805599453,Gd,7,Typ,0,,BuiltIn,2007.0,Fin,2.0,400.0,TA,TA,Y,4.61512051684126,0.0,5,2008,WD ,Normal,2,1
1579,916386180,4.110873864173311,RL,4.406719247264253,12018,Pave,IR1,HLS,AllPub,Corner,Gtl,Timber,Norm,Norm,1Fam,2Story,7,5,2008,2008,Gable,CompShg,VinylSd,VinylSd,Stone,4.110873864173311,Gd,TA,PConc,Gd,TA,Av,Unf,0.0,Unf,0.0,6.680854678790215,796.0,GasA,Ex,Y,SBrkr,6.680854678790215,6.705639094860003,0.0,7.385851078125209,0.0,0.0,2,1,3,0.6931471805599453,Gd,6,Typ,0,,Attchd,2008.0,Fin,3.0,666.0,TA,TA,Y,0.0,4.174387269895637,10,2008,New,Partial,0,0
1580,916402015,3.044522437723423,RL,4.330733340286331,12890,Pave,IR1,Lvl,AllPub,Inside,Gtl,Timber,Norm,Norm,1Fam,1Story,6,5,1989,1989,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,4.859812404361672,TA,TA,CBlock,Gd,TA,No,Unf,0.0,Unf,0.0,7.310550158534422,1495.0,GasA,Ex,Y,SBrkr,7.310550158534422,0.0,0.0,7.310550158534422,0.0,0.0,2,0,3,0.6931471805599453,TA,8,Typ,1,TA,Attchd,1989.0,Unf,2.0,438.0,TA,TA,Y,5.53338948872752,0.0,7,2008,WD ,Normal,19,19
1581,916402115,3.044522437723423,RL,3.871201010907891,12416,Pave,IR1,Lvl,AllPub,Inside,Gtl,Timber,Norm,Norm,1Fam,1Story,6,5,1986,1986,Gable,CompShg,VinylSd,Plywood,Stone,4.890349128221754,TA,TA,CBlock,Gd,Fa,No,ALQ,7.243512974665482,LwQ,5.342334251964811,0.0,1606.0,GasA,TA,Y,SBrkr,7.409741954080923,0.0,0.0,7.409741954080923,1.0,0.0,2,0,3,0.6931471805599453,TA,7,Min2,1,TA,Attchd,1986.0,Fin,2.0,616.0,TA,TA,Y,5.262690188904886,0.0,11,2008,WD ,Normal,22,22
1582,916402215,3.044522437723423,RL,4.543294782270004,18265,Pave,Reg,Lvl,AllPub,Corner,Gtl,Timber,Norm,Norm,1Fam,1Story,6,5,1986,1986,Gable,CompShg,Plywood,HdBoard,BrkFace,5.43372200355424,Gd,Gd,CBlock,Gd,Gd,Av,GLQ,6.825460036255307,Rec,4.110873864173311,5.6240175061873385,1256.0,GasA,Ex,Y,SBrkr,7.136483208590247,0.0,0.0,7.136483208590247,0.0,0.0,2,0,3,0.6931471805599453,Gd,6,Typ,1,Fa,Attchd,1986.0,Unf,2.0,578.0,TA,TA,Y,5.645446897643238,0.0,3,2008,WD ,Normal,22,22
1583,916403230,4.394449154672439,RL,4.454347296253507,10200,Pave,Reg,Lvl,AllPub,Inside,Gtl,Timber,Norm,Norm,1Fam,SLvl,6,5,1988,1989,Gable,CompShg,HdBoard,HdBoard,BrkFace,5.393627546352362,Gd,TA,CBlock,Gd,TA,Av,GLQ,6.664409020350408,Unf,0.0,6.520621127558696,1461.0,GasA,Ex,Y,SBrkr,7.31986492980897,0.0,0.0,7.31986492980897,1.0,0.0,2,0,3,0.6931471805599453,Gd,5,Typ,1,Fa,Attchd,1988.0,RFn,2.0,600.0,TA,TA,Y,5.41610040220442,0.0,8,2008,WD ,Abnorml,20,19
1584,916455120,3.044522437723423,RL,4.418840607796598,11202,Pave,IR1,Lvl,AllPub,Inside,Gtl,Timber,Norm,Norm,1Fam,1Story,8,5,2003,2003,Hip,CompShg,VinylSd,VinylSd,BrkFace,5.332718793265369,Gd,TA,PConc,Ex,TA,Av,GLQ,6.937314081223682,Unf,0.0,6.0014148779611505,1432.0,GasA,Ex,Y,SBrkr,7.273092595999522,0.0,0.0,7.273092595999522,1.0,0.0,2,0,3,0.6931471805599453,Gd,7,Typ,1,TA,Attchd,2003.0,Fin,2.0,467.0,TA,TA,Y,5.225746673713202,4.564348191467836,6,2008,WD ,Normal,5,5
1585,916460060,3.044522437723423,RL,,7915,Pave,IR1,Lvl,AllPub,Inside,Gtl,Timber,Norm,Norm,1Fam,1Story,6,5,1999,2000,Hip,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Ex,TA,Mn,GLQ,7.1098794630722715,Unf,0.0,6.095824562432225,1666.0,GasA,Ex,Y,SBrkr,7.424165281042028,0.0,0.0,7.424165281042028,1.0,0.0,2,0,3,0.6931471805599453,Gd,6,Typ,0,,Attchd,1999.0,RFn,2.0,435.0,TA,TA,Y,5.111987788356544,3.970291913552122,12,2008,WD ,Normal,9,8
1586,916477020,4.110873864173311,RL,4.454347296253507,12244,Pave,Reg,Lvl,AllPub,Inside,Gtl,Timber,Norm,Norm,1Fam,2Story,8,5,2003,2003,Hip,CompShg,VinylSd,VinylSd,Stone,5.424950017481403,Gd,TA,PConc,Gd,TA,Gd,GLQ,6.77078942390898,Unf,0.0,6.416732282512326,1482.0,GasA,Ex,Y,SBrkr,7.301822342137932,6.660575149839686,0.0,7.724446645633537,1.0,0.0,2,1,4,0.6931471805599453,Gd,10,Typ,2,Gd,Attchd,2003.0,Fin,3.0,749.0,TA,TA,Y,5.1298987149230735,0.0,8,2008,WD ,Normal,5,5
1587,921126030,3.044522437723423,RL,4.382026634673881,11449,Pave,IR1,HLS,AllPub,Inside,Gtl,Timber,Norm,Norm,1Fam,1Story,8,5,2007,2007,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,Av,GLQ,6.919683849847411,Unf,0.0,6.773080375655535,1884.0,GasA,Ex,Y,SBrkr,7.455298485683291,0.0,0.0,7.455298485683291,1.0,0.0,2,0,3,0.6931471805599453,Gd,7,Typ,1,Gd,Attchd,2007.0,Fin,2.0,520.0,TA,TA,Y,0.0,5.6240175061873385,1,2008,WD ,Normal,1,1
1588,921201060,3.044522437723423,RL,4.454347296253507,11447,Pave,IR1,Lvl,AllPub,Inside,Gtl,Timber,Norm,Norm,1Fam,1Story,8,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,BrkFace,6.51471269087253,Gd,TA,PConc,Ex,TA,Av,GLQ,7.360103972989152,Unf,0.0,5.976350909297934,1964.0,GasA,Ex,Y,SBrkr,7.583247524303362,0.0,0.0,7.583247524303362,1.0,0.0,2,1,3,0.6931471805599453,Gd,7,Typ,1,Gd,Attchd,2005.0,Fin,3.0,892.0,TA,TA,Y,0.0,5.583496308781699,6,2008,WD ,Normal,3,2
1589,923202005,4.51085950651685,RM,4.584967478670572,8940,Pave,IR1,Lvl,AllPub,Corner,Gtl,Mitchel,Norm,Norm,Duplex,SFoyer,7,5,1997,1998,Gable,CompShg,VinylSd,VinylSd,BrkFace,5.303304908059076,TA,Gd,PConc,Gd,Gd,Gd,GLQ,7.177782416195197,Unf,0.0,3.58351893845611,1344.0,GasA,Ex,Y,SBrkr,7.20414929203594,0.0,0.0,7.20414929203594,2.0,0.0,2,0,2,1.0986122886681098,TA,8,Typ,0,,Attchd,1997.0,Fin,4.0,784.0,TA,TA,Y,0.0,0.0,11,2008,WD ,Alloca,11,10
1590,923202015,4.51085950651685,RM,4.3694478524670215,7060,Pave,Reg,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,Norm,Duplex,SFoyer,7,5,1997,1998,Gable,CompShg,VinylSd,VinylSd,BrkFace,5.303304908059076,TA,Gd,PConc,Gd,Gd,Gd,GLQ,7.177782416195197,Unf,0.0,3.58351893845611,1344.0,GasA,Ex,Y,SBrkr,7.20414929203594,0.0,0.0,7.20414929203594,2.0,0.0,2,0,2,1.0986122886681098,TA,8,Typ,0,,Attchd,1997.0,Fin,4.0,784.0,TA,TA,Y,0.0,0.0,11,2008,WD ,Alloca,11,10
1591,923202137,3.044522437723423,RL,4.356708826689592,9278,Pave,Reg,Lvl,AllPub,FR2,Gtl,Mitchel,Feedr,Artery,1Fam,1Story,5,5,2007,2008,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,6.996681488176539,1092.0,GasA,Ex,Y,SBrkr,6.996681488176539,0.0,0.0,6.996681488176539,0.0,0.0,1,0,2,0.6931471805599453,TA,5,Typ,0,,,,,0.0,0.0,,,Y,0.0,3.970291913552122,2,2008,WD ,Abnorml,1,0
1592,923203140,4.795790545596741,RM,3.4965075614664802,4500,Pave,Reg,Lvl,AllPub,FR2,Gtl,Mitchel,Norm,Norm,TwnhsE,1Story,6,5,1997,1997,Hip,CompShg,VinylSd,VinylSd,BrkFace,5.288267030694535,TA,TA,PConc,Ex,TA,No,GLQ,6.762729506931879,Unf,0.0,5.786897381366708,1189.0,GasA,Ex,Y,SBrkr,7.081708586105575,0.0,0.0,7.081708586105575,1.0,0.0,2,0,2,0.6931471805599453,TA,4,Typ,0,,Attchd,1997.0,RFn,2.0,392.0,TA,TA,Y,0.0,4.812184355372417,4,2008,WD ,Normal,11,11
1593,923204040,4.454347296253507,RL,5.017279836814924,14137,Pave,Reg,Lvl,AllPub,Corner,Gtl,Mitchel,Norm,Norm,1Fam,SFoyer,4,5,1964,1964,Gable,CompShg,HdBoard,HdBoard,BrkFace,4.59511985013459,TA,TA,CBlock,Gd,TA,Av,ALQ,6.763884908562435,LwQ,5.5134287461649825,4.48863636973214,1200.0,GasA,Gd,Y,SBrkr,7.0909098220799835,0.0,0.0,7.0909098220799835,1.0,0.0,1,0,3,0.6931471805599453,TA,6,Typ,0,,2Types,1964.0,Fin,3.0,850.0,TA,TA,Y,0.0,4.787491742782046,11,2008,ConLD,Normal,44,44
1594,923225080,4.795790545596741,RM,,4224,Pave,Reg,Lvl,AllPub,Inside,Gtl,MeadowV,Norm,Norm,TwnhsE,1Story,5,6,1975,1975,Gable,CompShg,CemntBd,CmentBd,None,0.0,TA,TA,PConc,Gd,TA,No,GLQ,6.646390514847729,Unf,0.0,5.605802066295998,1040.0,GasA,Gd,Y,SBrkr,6.947937068614969,0.0,0.0,6.947937068614969,0.0,0.0,1,0,3,0.6931471805599453,TA,6,Typ,0,,Attchd,1975.0,Unf,2.0,499.0,TA,TA,Y,0.0,4.61512051684126,6,2008,WD ,Normal,33,33
1595,923225150,5.081404364984463,RM,,2665,Pave,Reg,Lvl,AllPub,Inside,Gtl,MeadowV,Norm,Norm,TwnhsE,2Story,5,6,1976,1976,Gable,CompShg,CemntBd,CmentBd,None,0.0,TA,TA,PConc,Gd,TA,Mn,Unf,0.0,Unf,0.0,5.579729825986222,264.0,GasA,TA,Y,SBrkr,6.424869023905388,6.535241271013659,0.0,7.173958319756794,0.0,0.0,1,1,3,0.6931471805599453,TA,4,Typ,1,Gd,BuiltIn,1976.0,Fin,1.0,336.0,TA,TA,Y,4.955827057601261,3.2188758248682006,6,2008,WD ,Normal,32,32
1596,923225200,5.081404364984463,RM,3.7376696182833684,2665,Pave,Reg,Lvl,AllPub,Inside,Gtl,MeadowV,Norm,Norm,TwnhsE,2Story,5,7,1976,1976,Gable,CompShg,CemntBd,CmentBd,None,0.0,TA,TA,PConc,Gd,TA,No,ALQ,5.765191102784844,Unf,0.0,5.4510384535657,550.0,GasA,TA,Y,SBrkr,6.8308742346461795,6.311734809152915,0.0,7.297091005160418,0.0,0.0,2,0,4,0.6931471805599453,TA,6,Typ,1,TA,Attchd,1976.0,Unf,1.0,336.0,TA,TA,Y,4.532599493153256,3.295836866004329,5,2008,WD ,Normal,32,32
1597,923225310,5.198497031265826,RM,3.091042453358316,1974,Pave,Reg,Lvl,AllPub,Inside,Gtl,MeadowV,Norm,Norm,Twnhs,SFoyer,4,7,1973,2006,Gable,CompShg,CemntBd,CmentBd,None,0.0,TA,Gd,CBlock,Gd,TA,Av,GLQ,6.218600119691729,Unf,0.0,3.258096538021482,526.0,GasA,Gd,Y,SBrkr,6.267200548541362,6.137727054086234,0.0,6.8966943316227125,1.0,0.0,1,0,2,0.6931471805599453,TA,5,Typ,0,,BuiltIn,1973.0,RFn,1.0,297.0,TA,TA,Y,4.795790545596741,4.624972813284271,6,2008,WD ,Normal,35,2
1598,923225370,5.198497031265826,RM,3.091042453358316,1596,Pave,Reg,Lvl,AllPub,Inside,Gtl,MeadowV,Norm,Norm,Twnhs,SLvl,4,6,1973,1973,Gable,CompShg,CemntBd,CmentBd,None,0.0,TA,TA,CBlock,Gd,TA,Gd,GLQ,6.082218910376446,Unf,0.0,3.258096538021482,462.0,GasA,TA,Y,SBrkr,6.267200548541362,6.137727054086234,0.0,6.8966943316227125,1.0,0.0,1,0,1,0.6931471805599453,TA,4,Typ,1,Po,BuiltIn,1973.0,RFn,1.0,297.0,TA,TA,Y,0.0,4.624972813284271,7,2008,WD ,Normal,35,35
1599,923227030,3.044522437723423,RL,,17979,Pave,IR1,Lvl,AllPub,Corner,Gtl,Mitchel,Norm,Norm,1Fam,1Story,5,6,1968,1968,Gable,CompShg,Plywood,Plywood,None,0.0,TA,Gd,CBlock,TA,TA,No,ALQ,6.666956792429207,Unf,0.0,5.796057750765372,1113.0,GasA,Ex,Y,SBrkr,7.057036981697891,0.0,0.0,7.057036981697891,1.0,0.0,1,0,3,0.6931471805599453,Gd,6,Typ,0,,Attchd,1968.0,Unf,1.0,257.0,TA,TA,Y,4.406719247264253,0.0,2,2008,WD ,Normal,40,40
1600,923228080,5.081404364984463,RM,3.091042453358316,1477,Pave,Reg,Lvl,AllPub,Inside,Gtl,MeadowV,Norm,Norm,Twnhs,2Story,6,9,1970,2007,Gable,CompShg,CemntBd,CmentBd,None,0.0,TA,Gd,CBlock,TA,TA,No,GLQ,5.883322388488279,Unf,0.0,5.241747015059643,546.0,GasA,Ex,Y,SBrkr,6.304448802421981,6.304448802421981,0.0,6.996681488176539,0.0,0.0,2,1,3,0.6931471805599453,TA,6,Typ,0,,,,,0.0,0.0,,,Y,5.236441962829949,0.0,3,2008,WD ,Normal,38,1
1601,923228420,5.198497031265826,RM,3.091042453358316,1890,Pave,Reg,Lvl,AllPub,Inside,Gtl,MeadowV,Norm,Norm,Twnhs,SFoyer,4,7,1972,1972,Gable,CompShg,CemntBd,CmentBd,None,0.0,TA,Gd,CBlock,Gd,TA,Av,ALQ,6.206575926724928,Unf,0.0,4.912654885736052,630.0,GasA,Gd,Y,SBrkr,6.447305862541213,0.0,0.0,6.447305862541213,1.0,0.0,1,0,1,0.6931471805599453,TA,3,Typ,0,,,,,0.0,0.0,,,Y,4.48863636973214,0.0,6,2008,WD ,Normal,36,36
1602,923250210,3.044522437723423,RL,4.61512051684126,21750,Pave,Reg,HLS,AllPub,Inside,Mod,Mitchel,Artery,Norm,1Fam,1Story,5,5,1954,1954,Hip,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,6.8966943316227125,988.0,GasA,Ex,Y,FuseA,6.8966943316227125,0.0,0.0,6.8966943316227125,0.0,0.0,1,0,2,0.6931471805599453,TA,4,Typ,0,,Attchd,1954.0,RFn,2.0,520.0,TA,TA,N,0.0,0.0,2,2008,WD ,Normal,54,54
1603,923252100,3.044522437723423,RL,4.0943445622221,6490,Pave,Reg,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,Norm,1Fam,1Story,5,7,1983,1983,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,Gd,CBlock,TA,TA,No,GLQ,6.282266746896006,Unf,0.0,5.645446897643238,816.0,GasA,Ex,Y,SBrkr,6.705639094860003,0.0,0.0,6.705639094860003,0.0,0.6931471805599453,1,0,2,0.6931471805599453,TA,4,Typ,0,,Attchd,1983.0,Unf,1.0,264.0,TA,TA,Y,5.755742213586912,0.0,4,2008,WD ,Normal,25,25
1604,923275090,3.044522437723423,RL,3.6375861597263857,6951,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,Mitchel,Norm,Norm,1Fam,1Story,5,5,1984,1985,Gable,CompShg,HdBoard,Plywood,None,0.0,TA,TA,CBlock,TA,TA,No,ALQ,6.490723534502507,Unf,0.0,5.389071729816501,876.0,GasA,TA,Y,SBrkr,6.828712071641684,0.0,0.0,6.828712071641684,1.0,0.0,1,0,3,0.6931471805599453,TA,5,Typ,0,,Attchd,1984.0,Unf,1.0,264.0,TA,TA,Y,5.8944028342648505,0.0,10,2008,WD ,Normal,24,23
1605,923277030,3.044522437723423,RL,4.110873864173311,6600,Pave,Reg,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,Norm,1Fam,1Story,5,9,1982,2008,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,Gd,CBlock,TA,TA,No,ALQ,6.464588303689961,Unf,0.0,5.170483995038151,816.0,GasA,Ex,Y,SBrkr,6.705639094860003,0.0,0.0,6.705639094860003,0.0,0.6931471805599453,1,0,3,0.6931471805599453,Gd,5,Typ,1,Ex,Attchd,1982.0,Unf,1.0,264.0,TA,TA,Y,0.0,0.0,10,2008,WD ,Normal,26,0
1606,923277040,3.044522437723423,RL,4.110873864173311,6600,Pave,Reg,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,Norm,1Fam,1Story,5,8,1982,2003,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,Gd,PConc,TA,Gd,No,GLQ,6.705639094860003,Unf,0.0,0.0,816.0,GasA,Ex,Y,SBrkr,6.705639094860003,0.0,0.0,6.705639094860003,1.0,0.0,1,0,2,0.6931471805599453,TA,4,Typ,0,,Detchd,1985.0,Fin,2.0,816.0,TA,TA,Y,0.0,0.0,6,2008,WD ,Normal,26,5
1607,923277080,3.044522437723423,RL,4.110873864173311,6600,Pave,Reg,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,Norm,1Fam,1Story,5,6,1982,2005,Gable,CompShg,HdBoard,Plywood,None,0.0,TA,TA,CBlock,TA,TA,No,GLQ,6.459904454377535,Unf,0.0,5.337538079701318,845.0,GasA,Gd,Y,SBrkr,6.740519359606223,0.0,0.0,6.740519359606223,0.0,0.0,1,0,3,0.6931471805599453,Gd,6,Typ,0,,Attchd,1982.0,Unf,1.0,264.0,TA,TA,Y,0.0,0.0,7,2008,WD ,Normal,26,3
